Old Ticker,New Ticker,Search Term,Memo Title,Effective Date,Post Date,Classification
SAMA,CLVR,SAMA CLVR,"SCHULTZE SPECIAL PURPOSE ACQUISITION CORPORATION - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: 12/18/2020 - SAMA remains SAMA 12/21/2020 - SAMA becomes CLVR
Contract Adjustment|Options",12/21/2020,12/18/2020,Adjustment
IRET,CSR,IRET CSR,"INVESTORS REAL ESTATE TRUST - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: IRET NEW SYMBOL: CSR
Contract Adjustment|Options",12/21/2020,12/17/2020,Adjustment
FEAC,SKLZ,FEAC SKLZ,"FLYING EAGLE ACQUISITION CORPORATION - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: FEAC NEW SYMBOL: SKLZ
Contract Adjustment|Options",12/17/2020,12/16/2020,Adjustment
TRNE,DM,TRNE DM,"TRINE ACQUISITION CORPORATION - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: TRNE NEW SYMBOL: DM
Contract Adjustment|Options",12/10/2020,12/09/2020,Adjustment
BTE,BTEGF,BTE BTEGF,"BAYTEX ENERGY CORPORATION - SYMBOL CHANGE OPTION SYMBOL: 12/4/20 - BTE remains BTE 12/7/20 - BTE becomes BTEGF
Contract Adjustment|Options",12/07/2020,12/04/2020,Adjustment
GMHI,LAZR,GMHI LAZR,"GORES METROPOULOS, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: GMHI NEW SYMBOL: LAZR
Contract Adjustment|Options",12/03/2020,12/02/2020,Adjustment
WRTC,WRAP,WRTC WRAP,"WRAP TECHNOLOGIES, INC. - SYMBOL CHANGE OPTION SYMBOL: WRTC NEW SYMBOL: WRAP
Contract Adjustment|Options",12/01/2020,11/30/2020,Adjustment
AAN,PRG,AAN PRG,"AARON'S HOLDINGS COMPANY, INC. - DISTRIBUTION AND NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: AAN NEW SYMBOL: PRG1 * * * UPDATE * * *
Contract Adjustment|Options",12/01/2020,11/30/2020,Adjustment
AAN,PRG,AAN PRG,"AARON'S HOLDINGS COMPANY, INC. - DISTRIBUTION AND NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: AAN NEW SYMBOL: PRG1
Contract Adjustment|Options",12/01/2020,11/23/2020,Adjustment
UN,UL,UN UL,"UNILEVER PLC - POSITION CONSOLIDATION ADJUSTED OPTION SYMBOLS: UL1/2UL1
Contract Adjustment|Options",12/01/2020,11/27/2020,Adjustment
UN,UL,UN UL,"UNILEVER N.V. - MANDATORY EXCHANGE OPTION SYMBOLS: UN/2UN NEW SYMBOLS: UL1/2UL1 * * * UPDATE * * *
Contract Adjustment|Options",11/30/2020,11/27/2020,Adjustment
KCAC,QS,KCAC QS,"KENSINGTON CAPITAL ACQUISITION CORPORATION - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: KCAC NEW SYMBOL: QS
Contract Adjustment|Options",11/27/2020,11/25/2020,Adjustment
RTRX,TVTX,RTRX TVTX,"RETROPHIN, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOLS: RTRX/2RTRX NEW SYMBOLS: TVTX/2TVTX
Contract Adjustment|Options",11/19/2020,11/18/2020,Adjustment
FVAC,MP,FVAC MP,"FORTRESS VALUE ACQUISITION CORPORATION - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: FVAC NEW SYMBOL: MP
Contract Adjustment|Options",11/18/2020,11/17/2020,Adjustment
BMRG,EOSE,BMRG EOSE,"B. RILEY PRINCIPAL MERGER CORPORATION II. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: BMRG NEW SYMBOL: EOSE
Contract Adjustment|Options",11/17/2020,11/16/2020,Adjustment
AXGT,SIOX,AXGT SIOX,"AXOVANT GENE THERAPIES LTD. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOLS: AXGT/AXGT1 NEW SYMBOLS: SIOX/SIOX1
Contract Adjustment|Options",11/13/2020,11/12/2020,Adjustment
NFIN,TRIT,NFIN TRIT,"NETFIN ACQUISITION CORPORATION - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: NFIN NEW SYMBOL: TRIT
Contract Adjustment|Options",11/11/2020,11/10/2020,Adjustment
TRWH,BALY,TRWH BALY,"TWIN RIVER WORLDWIDE HOLDINGS, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: TRWH NEW SYMBOL: BALY
Contract Adjustment|Options",11/09/2020,11/06/2020,Adjustment
HCCO,TLMD,HCCO TLMD,"HEALTHCARE MERGER CORPORATION - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: HCCO NEW SYMBOL: TLMD
Contract Adjustment|Options",11/02/2020,10/30/2020,Adjustment
SPAQ,FSR,SPAQ FSR,"SPARTAN ENERGY ACQUISITION CORPORATION - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: SPAQ NEW SYMBOL: FSR
Contract Adjustment|Options",10/30/2020,10/29/2020,Adjustment
CPAA,ADV,CPAA ADV,"CONYERS PARK II ACQUISITION CORPORATION - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: CPAA NEW SYMBOL: ADV
Contract Adjustment|Options",10/29/2020,10/28/2020,Adjustment
DPHC,RIDE,DPHC RIDE,"DIAMONDPEAK HOLDINGS CORPORATION - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: DPHC NEW SYMBOL: RIDE
Contract Adjustment|Options",10/26/2020,10/23/2020,Adjustment
AI,AAIC,AI AAIC,"ARLINGTON ASSET INVESTMENT CORPORATION - SYMBOL CHANGE OPTION SYMBOL: AI NEW SYMBOL: AAIC
Contract Adjustment|Options",10/26/2020,10/23/2020,Adjustment
FMCI,TTCF,FMCI TTCF,"FORUM MERGER II CORPORATION - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: FMCI NEW SYMBOL: TTCF
Contract Adjustment|Options",10/16/2020,10/15/2020,Adjustment
TSU,TIMB,TSU TIMB,"TIM PARTICIPACOES S.A. - MANDATORY EXCHANGE OPTION SYMBOL: TSU NEW SYMBOL: TIMB *** SETTLEMENT - UPDATE ***
Contract Adjustment|Options",10/13/2020,10/16/2020,Adjustment
TSU,TIMB,TSU TIMB,"TIM PARTICIPACOES S.A. - MANDATORY EXCHANGE OPTION SYMBOL: TSU NEW SYMBOL: TIMB
Contract Adjustment|Options",10/13/2020,10/12/2020,Adjustment
INSU,SFT,INSU SFT,"INSURANCE ACQUISITION CORPORATION - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: INSU NEW SYMBOL: SFT
Contract Adjustment|Options",10/15/2020,10/14/2020,Adjustment
CCXX,MPLN,CCXX MPLN,"CHURCHILL CAPITAL CORP III - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: CCXX NEW SYMBOL: MPLN
Contract Adjustment|Options",10/09/2020,10/08/2020,Adjustment
ADRO,KDNY,ADRO KDNY,"ADURO BIOTECH, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOLS: ADRO/ADRO1 NEW SYMBOLS: KDNY/KDNY1
Contract Adjustment|Options",10/06/2020,10/05/2020,Adjustment
SERV,TMX,SERV TMX,"SERVICEMASTER GLOBAL HOLDINGS, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOLS: SERV/1SERV NEW SYMBOLS: TMX/1TMX
Contract Adjustment|Options",10/05/2020,10/02/2020,Adjustment
SHLL,HYLN,SHLL HYLN,"TORTOISE ACQUISITION CORPORATION - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: SHLL NEW SYMBOL: HYLN
Contract Adjustment|Options",10/02/2020,10/01/2020,Adjustment
GRAF,VLDR,GRAF VLDR,"GRAF INDUSTRIAL CORPORATION - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: GRAF NEW SYMBOL: VLDR
Contract Adjustment|Options",09/30/2020,09/29/2020,Adjustment
EROS,ESGC,EROS ESGC,"Eros STX Global Corporation - Name/Symbol Change Option Symbols: ESGC/ESGC1 New Symbols: EMWP/EMWP1
Contract Adjustment|Options",06/06/2022,06/03/2022,Adjustment
EROS,ESGC,EROS ESGC,"Eros STX Global Corporation - Reverse Split Option Symbol: ESGC New Symbol: ESGC1
Contract Adjustment|Options",02/08/2022,02/01/2022,Adjustment
EROS,ESGC,EROS ESGC,"EROS INTERNATIONAL PLC - NAME/SYMBOL CHANGE OPTION SYMBOL: EROS NEW SYMBOL: ESGC
Contract Adjustment|Options",09/23/2020,09/22/2020,Adjustment
CTL,LUMN,CTL LUMN,"CENTURYLINK, INC. - SYMBOL CHANGE OPTION SYMBOL: CTL NEW SYMBOL: LUMN
Contract Adjustment|Options",09/18/2020,09/16/2020,Adjustment
SPN,SPNX,SPN SPNX,"SUPERIOR ENERGY SERVICES, INC. - SYMBOL CHANGE OPTION SYMBOL: SPN NEW SYMBOL: SPNX
Contract Adjustment|Options",09/18/2020,09/17/2020,Adjustment
TORC,ACET,TORC ACET,"RESTORBIO, INC. - REVERSE SPLIT AND NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: TORC NEW SYMBOL: ACET1
Contract Adjustment|Options",09/16/2020,09/15/2020,Adjustment
PER,PERS,PER PERS,"SANDRIDGE PERMIAN TRUST - SYMBOL CHANGE OPTION SYMBOL: PER NEW SYMBOL: PERS
Contract Adjustment|Options",09/09/2020,09/08/2020,Adjustment
MNLO,VYNE,MNLO VYNE,"ADJUSTED MENLO THERAPEUTICS INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: MNLO1 NEW SYMBOL: VYNE1
Contract Adjustment|Options",09/08/2020,09/04/2020,Adjustment
ZN,ZNOG,ZN ZNOG,"ZION OIL & GAS, INC. - SYMBOL CHANGE OPTION SYMBOL: ZN NEW SYMBOL: ZNOG
Contract Adjustment|Options",09/02/2020,09/01/2020,Adjustment
AFH,AFHIF,AFH AFHIF,"ATLAS FINANCIAL HOLDINGS, INC. - SYMBOL CHANGE OPTION SYMBOL: AFH NEW SYMBOL: AFHIF
Contract Adjustment|Options",09/02/2020,09/01/2020,Adjustment
FPAC,GB,FPAC GB,"FAR POINT ACQUISITION CORPORATION - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: FPAC NEW SYMBOL: GB
Contract Adjustment|Options",08/31/2020,08/28/2020,Adjustment
CCH,UTZ,CCH UTZ,"COLLIER CREEK HOLDINGS - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: CCH NEW SYMBOL: UTZ
Operational|Contract Adjustment|Options",08/31/2020,08/28/2020,Adjustment
ROYT,ROYTL,ROYT ROYTL,"PACIFIC COAST OIL TRUST - SYMBOL CHANGE OPTION SYMBOL: ROYT NEW SYMBOL: ROYTL
Contract Adjustment|Options",08/06/2020,08/05/2020,Adjustment
TCRD,FCRD,TCRD FCRD,"THL CREDIT, INC. - NAME/SYMBOL/CUSIP CHANGE FUTURES SYMBOL: TCRD1D NEW SYMBOL: FCRD1D
Contract Adjustment|Futures",08/03/2020,07/31/2020,Adjustment
TCRD,FCRD,TCRD FCRD,"THL CREDIT, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: TCRD NEW SYMBOL: FCRD
Contract Adjustment|Options",08/03/2020,07/31/2020,Adjustment
RTIX,SRGA,RTIX SRGA,"RTI SURGICAL HOLDINGS, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: RTIX NEW SYMBOL: SRGA
Contract Adjustment|Options",07/23/2020,07/22/2020,Adjustment
RBS,NWG,RBS NWG,"THE ROYAL BANK OF SCOTLAND GROUP PLC - NAME/SYMBOL/CSUIP CHANGE FUTURES SYMBOL: RBS1D NEW SYMBOL: NWG1D
Contract Adjustment|Futures",07/23/2020,07/22/2020,Adjustment
RBS,NWG,RBS NWG,"THE ROYAL BANK OF SCOTLAND GROUP PLC - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOLS: RBS/1RBS NEW SYMBOLS: NWG/1NWG
Contract Adjustment|Options",07/23/2020,07/22/2020,Adjustment
ERI,CZR,ERI CZR,"CAESARS ENTERTAINMENT CORPORATION (ELECTION MERGER) - CASH SETTLEMENT/ACCELERATION OF MATURITIES/DETERMINATION OF NON-ELECTING MERGER CONSIDERATION FUTURES SYMBOL: CZR1D NEW SYMBOL: CZR2D
Contract Adjustment|Futures",07/21/2020,07/22/2020,Adjustment
ERI,CZR,ERI CZR,"CAESARS ENTERTAINMENT CORPORATION (ELECTION MERGER) - CASH SETTLEMENT/ACCELERATION OF EXPIRATIONS/DETERMINATION OF NON-ELECTING MERGER CONSIDERATION OPTION SYMBOLS: CZR/1CZR NEW SYMBOLS: CZR1/1CZR1
Contract Adjustment|Options",07/21/2020,07/22/2020,Adjustment
ERI,CZR,ERI CZR,"ELDORADO RESORTS, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: ERI NEW SYMBOL: CZR
Contract Adjustment|Options",07/21/2020,07/20/2020,Adjustment
ERI,CZR,ERI CZR,"CAESARS ENTERTAINMENT CORPORATION (ELECTION MERGER) - CONTRACT ADJUSTMENT OPTION SYMBOLS: CZR/1CZR NEW SYMBOLS: CZR1/1CZR1 FUTURES SYMBOL: CZR1D NEW SYMBOL: CZR2D
Contract Adjustment|Options|Futures",07/21/2020,07/20/2020,Adjustment
ERI,CZR,ERI CZR,"CAESARS ENTERTAINMENT CORPORATION (ELECTION MERGER) - ANTICIPATED ADJUSTMENT OPTION SYMBOL: CZR NEW SYMBOL: CZR1 FUTURES SYMBOL: CZR1D NEW SYMBOL: CZR2D * * * UPDATE * * *
Contract Adjustment|Options|Futures",,07/09/2020,Adjustment
ERI,CZR,ERI CZR,"CAESARS ENTERTAINMENT CORPORATION (ELECTION MERGER) - ANTICIPATED ADJUSTMENT OPTION SYMBOL: CZR NEW SYMBOL: CZR1 FUTURES SYMBOL: CZR1D NEW SYMBOL: CZR2D
Contract Adjustment|Options|Futures",,11/04/2019,Adjustment
XRF,SOS,XRF SOS,"CHINA RAPID FINANCE LIMITED - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: XRF NEW SYMBOL: SOS
Contract Adjustment|Options",07/20/2020,07/17/2020,Adjustment
POL,AVNT,POL AVNT,"POLYONE CORPORATION - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: POL NEW SYMBOL: AVNT
Contract Adjustment|Options",07/13/2020,07/07/2020,Adjustment
RTW,RTWI,RTW RTWI,"RTW RETAILWINDS, INC. - SYMBOL CHANGE OPTION SYMBOL: RTWI NEW SYMBOL: RTWIQ
Contract Adjustment|Options",07/14/2020,07/13/2020,Adjustment
RTW,RTWI,RTW RTWI,"RTW RETAILWINDS, INC. - SYMBOL CHANGE OPTION SYMBOL: 7/7/20 - RTW remains RTW
Contract Adjustment|Options",07/08/2020,07/07/2020,Adjustment
CATS,OTRK,CATS OTRK,"CATASYS, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: CATS NEW SYMBOL: OTRK
Contract Adjustment|Options",07/07/2020,07/06/2020,Adjustment
VIIX,VIIXF,VIIX VIIXF,"VELOCITYSHARES VIX SHORT TERM ETN - SYMBOL CHANGE OPTION SYMBOL: VIIX NEW SYMBOL: VIIXF
Contract Adjustment|Options",07/06/2020,07/02/2020,Adjustment
INTL,SNEX,INTL SNEX,"INTL FCSTONE INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: INTL NEW SYMBOL: SNEX
Contract Adjustment|Options",07/06/2020,07/02/2020,Adjustment
CVTI,CVLG,CVTI CVLG,"COVENANT TRANSPORTATION GROUP, INC. - NAME/SYMBOL CHANGE OPTION SYMBOL: CVTI NEW SYMBOL: CVLG
Contract Adjustment|Options",07/06/2020,07/02/2020,Adjustment
RUBI,MGNI,RUBI MGNI,"THE RUBICON PROJECT, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOLS: RUBI/1RUBI/RUBI1/1RUBI1
Contract Adjustment|Options",07/01/2020,06/30/2020,Adjustment
LK,LKNCY,LK LKNCY,"LUCKIN COFFEE INC. - SYMBOL CHANGE OPTION SYMBOL: LK NEW SYMBOL: LKNCY
Contract Adjustment|Options",06/29/2020,06/26/2020,Adjustment
SDRL,SDRLF,SDRL SDRLF,"SEADRILL LIMITED - SYMBOL CHANGE OPTION SYMBOL: 6/22/20 - SDRL remains SDRL 6/23/20 - SDRL becomes SDRLF
Contract Adjustment|Options",06/23/2020,06/22/2020,Adjustment
FDEF,PFC,FDEF PFC,"FIRST DEFIANCE FINANCIAL CORPORATION - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: FDEF NEW SYMBOL: PFC
Contract Adjustment|Options",06/22/2020,06/19/2020,Adjustment
TOCA,FBRX,TOCA FBRX,"TOCAGEN INC. - REVERSE SPLIT AND NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: TOCA NEW SYMBOL: FBRX1 Effective date: 6/16/20
Contract Adjustment|Options",06/16/2020,06/15/2020,Adjustment
VRML,AWH,VRML AWH,"VERMILLION, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: VRML NEW SYMBOL: AWH
Contract Adjustment|Options",06/12/2020,06/11/2020,Adjustment
ERA,VTOL,ERA VTOL,"ADJUSTED BRISTOW GROUP INC. - CASH IN LIEU SETTLEMENT ADJUSTED OPTION SYMBOL: VTOL1
Contract Adjustment|Options",,06/25/2020,Adjustment
ERA,VTOL,ERA VTOL,"VTOL1 OPTIONS - EXPIRATION PRICING CONSIDERATION
Expiration",,06/17/2020,Unknown
ERA,VTOL,ERA VTOL,"ERA GROUP INC. - REVERSE SPLIT AND NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: ERA NEW SYMBOL: VTOL1
Contract Adjustment|Options",06/12/2020,06/11/2020,Adjustment
VTIQ,NKLA,VTIQ NKLA,"VECTOIQ ACQUISITION CORPORATION - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: VTIQ NEW SYMBOL: NKLA
Contract Adjustment|Options",06/04/2020,06/03/2020,Adjustment
APY,CHX,APY CHX,"APERGY CORPORATION - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOLS: APY/2APY NEW SYMBOLS: CHX/2CHX
Contract Adjustment|Options",06/04/2020,06/03/2020,Adjustment
APY,CHX,APY CHX,"ECOLAB INC. - PARTIAL EXCHANGE OFFER OPTION SYMBOLS: ECL/2ECL FUTURES SYMBOL: ECL1D
Contract Adjustment|Options|Futures",,05/15/2020,Adjustment
SPAR,SHYF,SPAR SHYF,"SPARTAN MOTORS, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: SPAR NEW SYMBOL: SHYF
Contract Adjustment|Options",06/01/2020,05/29/2020,Adjustment
AOBC,SWBI,AOBC SWBI,"AMERICAN OUTDOOR BRANDS CORPORATION - NAME/SYMBOL/CUSIP CHANGE FUTURES SYMBOL: AOBC1D NEW SYMBOL: SWBI1D
Contract Adjustment|Futures",06/01/2020,05/29/2020,Adjustment
AOBC,SWBI,AOBC SWBI,"AMERICAN OUTDOOR BRANDS CORPORATION - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: AOBC NEW SYMBOL: SWBI
Contract Adjustment|Options",06/01/2020,05/29/2020,Adjustment
ZFGN,LRMR,ZFGN LRMR,"ZAFGEN, INC. - REVERSE SPLIT AND NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: ZFGN NEW SYMBOL: LRMR1
Contract Adjustment|Options",05/29/2020,05/28/2020,Adjustment
CNAT,HSTO,CNAT HSTO,"CONATUS PHARMACEUTICALS INC. - REVERSE SPLIT AND NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: CNAT NEW SYMBOL: HSTO1
Contract Adjustment|Options",05/27/2020,05/26/2020,Adjustment
CUI,OEG,CUI OEG,"CUI GLOBAL, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: CUI NEW SYMBOL: OEG
Operational|Contract Adjustment|Options",05/11/2020,05/08/2020,Adjustment
AKG,GAU,AKG GAU,"ASANKO GOLD INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: AKG NEW SYMBOL: GAU
Contract Adjustment|Options",05/05/2020,05/04/2020,Adjustment
INNT,NMTR,INNT NMTR,"INNOVATE BIOPHARMACEUTICALS, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: INNT NEW SYMBOL: NMTR
Contract Adjustment|Options",05/04/2020,05/01/2020,Adjustment
SCIF,GLIN,SCIF GLIN,"VANECK VECTORS INDIA SMALL-CAP INDEX ETF - NAME/SYMBOL CHANGE OPTION SYMBOL: SCIF NEW SYMBOL: GLIN
Contract Adjustment|Options",05/01/2020,04/29/2020,Adjustment
PEK,GLCN,PEK GLCN,"VANECK VECTORS CHINAAMC CSI 300 ETF - NAME/SYMBOL CHANGE OPTION SYMBOL: PEK NEW SYMBOL: GLCN
Contract Adjustment|Options",05/01/2020,04/29/2020,Adjustment
DEAC,DKNG,DEAC DKNG,"DIAMOND EAGLE ACQUISITION CORPORATION - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: DEAC NEW SYMBOL: DKNG
Contract Adjustment|Options",04/24/2020,04/23/2020,Adjustment
MSG,MSGS,MSG MSGS,"THE MADISON SQUARE GARDEN COMPANY - DISTRIBUTION/NAME/SYMBOL CHANGE OPTION SYMBOL: MSG NEW SYMBOL: MSGS1 FUTURES SYMBOL: MSG1D NEW SYMBOL: MSGS2D
Contract Adjustment|Options|Futures",04/20/2020,04/14/2020,Adjustment
RECN,RGP,RECN RGP,"RESOURCES CONNECTION, INC. - SYMBOL CHANGE OPTION SYMBOL: RECN NEW SYMBOL: RGP
Contract Adjustment|Options",04/02/2020,04/01/2020,Adjustment
OBE,OBELF,OBE OBELF,"OBSIDIAN ENERGY LTD. - SYMBOL CHANGE OPTION SYMBOL: OBE NEW SYMBOL: OBELF
Contract Adjustment|Options",04/02/2020,04/01/2020,Adjustment
ARNC,HWM,ARNC HWM,"ARCONIC INC. - DISTRIBUTION/NAME/SYMBOL/ CUSIP CHANGE OPTION SYMBOL: ARNC NEW SYMBOL: HWM1 FUTURES SYMBOLS: ARNC1D NEW SYMBOLS: HWM2D * * * UPDATE * * *
Contract Adjustment|Options|Futures",04/01/2020,03/31/2020,Adjustment
ARNC,HWM,ARNC HWM,"ARCONIC INC. - DISTRIBUTION AND NAME/SYMBOL/ CUSIP CHANGE OPTION SYMBOL: ARNC NEW SYMBOL: HWM1 FUTURES SYMBOL: ARNC1D NEW SYMBOL: HWM2D
Contract Adjustment|Options|Futures",04/01/2020,03/17/2020,Adjustment
NLNK,LUMO,NLNK LUMO,"NEWLINK GENETICS CORPORATION - REVERSE SPLIT AND NAME/SYMBOL/CUSIP CHANGE FUTURES SYMBOL: NLNK1D NEW SYMBOL: LUMO2D
Contract Adjustment|Futures",03/19/2020,03/18/2020,Adjustment
NLNK,LUMO,NLNK LUMO,"NEWLINK GENETICS CORPORATION - REVERSE SPLIT AND NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: NLNK NEW SYMBOL: LUMO1
Contract Adjustment|Options",03/19/2020,03/18/2020,Adjustment
HIIQ,BFYT,HIIQ BFYT,"HEALTH INSURANCE INNOVATIONS, INC. - NAME/SYMBOL/CUSIP CHANGE OPTION SYMBOL: HIIQ NEW SYMBOL: BFYT
Contract Adjustment|Options",03/06/2020,03/05/2020,Adjustment
IR,TT,IR TT,"ADJUSTED TRANE TECHNOLOGIES PLC - CASH IN LIEU SETTLEMENT ADJUSTED OPTION SYMBOLS: TT1/2TT1
Contract Adjustment|Options",,04/07/2020,Adjustment
IR,TT,IR TT,"TT1 OPTIONS - EXPIRATION PRICING CONSIDERATION
Expiration",,03/19/2020,Unknown
IR,TT,IR TT,"INGERSOLL-RAND PLC - DISTRIBUTION AND NAME/ SYMBOL/CUSIP CHANGE OPTION SYMBOLS: IR/2IR NEW SYMBOLS: TT1/2TT1 FUTURES SYMBOL: IR1D NEW SYMBOL: TT2D DATE: 3/2/20 *** UPDATE ***
Contract Adjustment|Options|Futures",03/02/2020,02/28/2020,Adjustment
IR,TT,IR TT,"INGERSOLL-RAND PLC - DISTRIBUTION AND NAME/ SYMBOL/CUSIP CHANGE OPTION SYMBOLS: IR/2IR NEW SYMBOLS: TT1/2TT1 FUTURES SYMBOL: IR1D NEW SYMBOL: TT2D *** UPDATE ***
Contract Adjustment|Options|Futures",03/02/2020,02/28/2020,Adjustment
IR,TT,IR TT,"INGERSOLL-RAND PLC - DISTRIBUTION AND NAME/ SYMBOL/CUSIP CHANGE OPTION SYMBOLS: IR/2IR NEW SYMBOLS: TT1/2TT1 FUTURES SYMBOL: IR1D NEW SYMBOL: TT2D
Contract Adjustment|Options|Futures",03/02/2020,02/25/2020,Adjustment
